,tf_selection,tf_number,delta_magnitude,v_modulation,beta,tfs,delta,most_similar_cell,cosine_to_most_similar,cosine_to_target,time_to_converge
5247,only,3,1,tmp,50,"('Mafa', 'Nfib', 'Zeb2')","(1.0, 1.0, 1.0)",pancreatic stellate cell,0.99997215,0.683056104,50
5248,only,3,1,tmp,50,"('Mafa', 'Nfib', 'Zfp536')","(1.0, 1.0, 1.0)",stromal cell,0.995768358,0.621920157,50
5249,only,3,1,tmp,50,"('Mafa', 'Nfib', 'Zfp612')","(1.0, 1.0, 1.0)",mesothelial cell,0.999999993,0.566076881,50
5250,only,3,1,tmp,50,"('Mafa', 'Nfib', 'Zfp9')","(1.0, 1.0, 1.0)",pancreatic stellate cell,0.99997215,0.683056104,50
5251,only,3,1,tmp,50,"('Mafa', 'Nfix', 'Nr1d1')","(1.0, 1.0, 1.0)",stromal cell,0.995768413,0.621920564,50
5252,only,3,1,tmp,50,"('Mafa', 'Nfix', 'Olig2')","(1.0, 1.0, 1.0)",oligodendrocyte precursor cell,0.999999997,0.689420806,50
5253,only,3,1,tmp,50,"('Mafa', 'Nfix', 'Peg3')","(1.0, 1.0, 1.0)",stromal cell,0.99576836,0.621920175,50
5254,only,3,1,tmp,50,"('Mafa', 'Nfix', 'Plagl1')","(1.0, 1.0, 1.0)",stromal cell,0.995768365,0.621920214,50
5255,only,3,1,tmp,50,"('Mafa', 'Nfix', 'Pou3f2')","(1.0, 1.0, 1.0)",neuronal stem cell,1,0.786715334,50
5256,only,3,1,tmp,50,"('Mafa', 'Nfix', 'Rora')","(1.0, 1.0, 1.0)",stromal cell,0.995768355,0.621920135,50
5257,only,3,1,tmp,50,"('Mafa', 'Nfix', 'Sox5')","(1.0, 1.0, 1.0)",stromal cell,0.99576841,0.621920538,50
5258,only,3,1,tmp,50,"('Mafa', 'Nfix', 'Sox9')","(1.0, 1.0, 1.0)",basal cell,0.999971229,0.498026165,50
5259,only,3,1,tmp,50,"('Mafa', 'Nfix', 'Tcf4')","(1.0, 1.0, 1.0)",neuronal stem cell,1,0.786715334,50
5260,only,3,1,tmp,50,"('Mafa', 'Nfix', 'Trps1')","(1.0, 1.0, 1.0)",stromal cell,0.995768356,0.621920145,50
5261,only,3,1,tmp,50,"('Mafa', 'Nfix', 'Tsc22d1')","(1.0, 1.0, 1.0)",type II pneumocyte,0.999999946,0.532093149,50
5262,only,3,1,tmp,50,"('Mafa', 'Nfix', 'Zbtb16')","(1.0, 1.0, 1.0)",stromal cell,0.995768336,0.621919999,50
5263,only,3,1,tmp,50,"('Mafa', 'Nfix', 'Zeb1')","(1.0, 1.0, 1.0)",stromal cell,0.995768344,0.621920058,50
5264,only,3,1,tmp,50,"('Mafa', 'Nfix', 'Zeb2')","(1.0, 1.0, 1.0)",stromal cell,0.995768363,0.6219202,50
5265,only,3,1,tmp,50,"('Mafa', 'Nfix', 'Zfp536')","(1.0, 1.0, 1.0)",stromal cell,0.995768358,0.62192016,50
5266,only,3,1,tmp,50,"('Mafa', 'Nfix', 'Zfp612')","(1.0, 1.0, 1.0)",mesothelial cell,0.999999993,0.566076881,50
5267,only,3,1,tmp,50,"('Mafa', 'Nfix', 'Zfp9')","(1.0, 1.0, 1.0)",stromal cell,0.995768368,0.621920234,50
5268,only,3,1,tmp,50,"('Mafa', 'Nr1d1', 'Olig2')","(1.0, 1.0, 1.0)",oligodendrocyte precursor cell,0.999999997,0.689420806,50
5269,only,3,1,tmp,50,"('Mafa', 'Nr1d1', 'Peg3')","(1.0, 1.0, 1.0)",neuron,0.988718324,0.988718324,17.33466934
5270,only,3,1,tmp,50,"('Mafa', 'Nr1d1', 'Plagl1')","(1.0, 1.0, 1.0)",stromal cell,0.995768452,0.621920844,50
5271,only,3,1,tmp,50,"('Mafa', 'Nr1d1', 'Pou3f2')","(1.0, 1.0, 1.0)",stromal cell,0.995768425,0.621920647,50
5272,only,3,1,tmp,50,"('Mafa', 'Nr1d1', 'Rora')","(1.0, 1.0, 1.0)",pancreatic stellate cell,0.99997215,0.683056104,50
5273,only,3,1,tmp,50,"('Mafa', 'Nr1d1', 'Sox5')","(1.0, 1.0, 1.0)",stromal cell,0.995768457,0.62192088,50
5274,only,3,1,tmp,50,"('Mafa', 'Nr1d1', 'Sox9')","(1.0, 1.0, 1.0)",astrocyte of the cerebral cortex,0.999891994,0.675834893,50
5275,only,3,1,tmp,50,"('Mafa', 'Nr1d1', 'Tcf4')","(1.0, 1.0, 1.0)",astrocyte of the cerebral cortex,0.999891994,0.675834893,50
5276,only,3,1,tmp,50,"('Mafa', 'Nr1d1', 'Trps1')","(1.0, 1.0, 1.0)",stromal cell,0.995768436,0.621920729,50
5277,only,3,1,tmp,50,"('Mafa', 'Nr1d1', 'Tsc22d1')","(1.0, 1.0, 1.0)",smooth muscle cell,0.992168626,0.626620813,50
5278,only,3,1,tmp,50,"('Mafa', 'Nr1d1', 'Zbtb16')","(1.0, 1.0, 1.0)",stromal cell,0.995768381,0.621920331,50
5279,only,3,1,tmp,50,"('Mafa', 'Nr1d1', 'Zeb1')","(1.0, 1.0, 1.0)",pancreatic stellate cell,0.99997215,0.683056104,50
5280,only,3,1,tmp,50,"('Mafa', 'Nr1d1', 'Zeb2')","(1.0, 1.0, 1.0)",pancreatic stellate cell,0.99997215,0.683056104,50
5281,only,3,1,tmp,50,"('Mafa', 'Nr1d1', 'Zfp536')","(1.0, 1.0, 1.0)",stromal cell,0.995768447,0.621920812,50
5282,only,3,1,tmp,50,"('Mafa', 'Nr1d1', 'Zfp612')","(1.0, 1.0, 1.0)",mesothelial cell,0.999999993,0.566076881,50
5283,only,3,1,tmp,50,"('Mafa', 'Nr1d1', 'Zfp9')","(1.0, 1.0, 1.0)",pancreatic stellate cell,0.99997215,0.683056104,50
5284,only,3,1,tmp,50,"('Mafa', 'Olig2', 'Peg3')","(1.0, 1.0, 1.0)",oligodendrocyte precursor cell,0.999999997,0.689420806,50
5285,only,3,1,tmp,50,"('Mafa', 'Olig2', 'Plagl1')","(1.0, 1.0, 1.0)",oligodendrocyte precursor cell,0.999999997,0.689420806,50
5286,only,3,1,tmp,50,"('Mafa', 'Olig2', 'Pou3f2')","(1.0, 1.0, 1.0)",oligodendrocyte precursor cell,0.999999997,0.689420806,50
5287,only,3,1,tmp,50,"('Mafa', 'Olig2', 'Rora')","(1.0, 1.0, 1.0)",stromal cell,0.995768358,0.621920157,50
5288,only,3,1,tmp,50,"('Mafa', 'Olig2', 'Sox5')","(1.0, 1.0, 1.0)",oligodendrocyte precursor cell,0.999999997,0.689420806,50
5289,only,3,1,tmp,50,"('Mafa', 'Olig2', 'Sox9')","(1.0, 1.0, 1.0)",luminal epithelial cell of mammary gland,0.999970923,0.465263418,50
5290,only,3,1,tmp,50,"('Mafa', 'Olig2', 'Tcf4')","(1.0, 1.0, 1.0)",oligodendrocyte precursor cell,0.999999997,0.689420806,50
5291,only,3,1,tmp,50,"('Mafa', 'Olig2', 'Trps1')","(1.0, 1.0, 1.0)",oligodendrocyte precursor cell,0.999999997,0.689420806,50
5292,only,3,1,tmp,50,"('Mafa', 'Olig2', 'Tsc22d1')","(1.0, 1.0, 1.0)",oligodendrocyte precursor cell,0.999999997,0.689420806,50
5293,only,3,1,tmp,50,"('Mafa', 'Olig2', 'Zbtb16')","(1.0, 1.0, 1.0)",stromal cell,0.995768338,0.621920016,50
5294,only,3,1,tmp,50,"('Mafa', 'Olig2', 'Zeb1')","(1.0, 1.0, 1.0)",oligodendrocyte precursor cell,0.999999997,0.689420806,50
5295,only,3,1,tmp,50,"('Mafa', 'Olig2', 'Zeb2')","(1.0, 1.0, 1.0)",oligodendrocyte precursor cell,0.999999997,0.689420806,50
5296,only,3,1,tmp,50,"('Mafa', 'Olig2', 'Zfp536')","(1.0, 1.0, 1.0)",oligodendrocyte,0.999999997,0.54378308,50
5297,only,3,1,tmp,50,"('Mafa', 'Olig2', 'Zfp612')","(1.0, 1.0, 1.0)",oligodendrocyte precursor cell,0.999999997,0.689420806,50
5298,only,3,1,tmp,50,"('Mafa', 'Olig2', 'Zfp9')","(1.0, 1.0, 1.0)",oligodendrocyte precursor cell,0.999999997,0.689420806,50
5299,only,3,1,tmp,50,"('Mafa', 'Peg3', 'Plagl1')","(1.0, 1.0, 1.0)",type B pancreatic cell,0.999958061,0.732562931,50
5300,only,3,1,tmp,50,"('Mafa', 'Peg3', 'Pou3f2')","(1.0, 1.0, 1.0)",type B pancreatic cell,0.999958061,0.732562931,50
5301,only,3,1,tmp,50,"('Mafa', 'Peg3', 'Rora')","(1.0, 1.0, 1.0)",type B pancreatic cell,0.999958061,0.732562931,50
5302,only,3,1,tmp,50,"('Mafa', 'Peg3', 'Sox5')","(1.0, 1.0, 1.0)",type B pancreatic cell,0.999958061,0.732562931,50
5303,only,3,1,tmp,50,"('Mafa', 'Peg3', 'Sox9')","(1.0, 1.0, 1.0)",Bergmann glial cell,0.999891996,0.661352816,50
5304,only,3,1,tmp,50,"('Mafa', 'Peg3', 'Tcf4')","(1.0, 1.0, 1.0)",neuron,0.988625061,0.988625061,17.33466934
5305,only,3,1,tmp,50,"('Mafa', 'Peg3', 'Trps1')","(1.0, 1.0, 1.0)",type B pancreatic cell,0.999958061,0.732562931,50
5306,only,3,1,tmp,50,"('Mafa', 'Peg3', 'Tsc22d1')","(1.0, 1.0, 1.0)",neuron,0.989294486,0.989294486,17.33466934
5307,only,3,1,tmp,50,"('Mafa', 'Peg3', 'Zbtb16')","(1.0, 1.0, 1.0)",skeletal muscle satellite cell,0.995824068,0.48834639,50
5308,only,3,1,tmp,50,"('Mafa', 'Peg3', 'Zeb1')","(1.0, 1.0, 1.0)",fibroblast,0.999976209,0.636057541,50
5309,only,3,1,tmp,50,"('Mafa', 'Peg3', 'Zeb2')","(1.0, 1.0, 1.0)",pancreatic stellate cell,0.99997215,0.683056104,50
5310,only,3,1,tmp,50,"('Mafa', 'Peg3', 'Zfp536')","(1.0, 1.0, 1.0)",type B pancreatic cell,0.999958061,0.732562931,50
5311,only,3,1,tmp,50,"('Mafa', 'Peg3', 'Zfp612')","(1.0, 1.0, 1.0)",type B pancreatic cell,0.999958061,0.732562931,50
5312,only,3,1,tmp,50,"('Mafa', 'Peg3', 'Zfp9')","(1.0, 1.0, 1.0)",type B pancreatic cell,0.999958061,0.732562931,50
5313,only,3,1,tmp,50,"('Mafa', 'Plagl1', 'Pou3f2')","(1.0, 1.0, 1.0)",stromal cell,0.995768397,0.621920448,50
5314,only,3,1,tmp,50,"('Mafa', 'Plagl1', 'Rora')","(1.0, 1.0, 1.0)",stromal cell,0.995768363,0.621920196,50
5315,only,3,1,tmp,50,"('Mafa', 'Plagl1', 'Sox5')","(1.0, 1.0, 1.0)",stromal cell,0.99576845,0.621920834,50
5316,only,3,1,tmp,50,"('Mafa', 'Plagl1', 'Sox9')","(1.0, 1.0, 1.0)",luminal epithelial cell of mammary gland,0.999970923,0.465263418,50
5317,only,3,1,tmp,50,"('Mafa', 'Plagl1', 'Tcf4')","(1.0, 1.0, 1.0)",stromal cell,0.995768355,0.621920136,50
5318,only,3,1,tmp,50,"('Mafa', 'Plagl1', 'Trps1')","(1.0, 1.0, 1.0)",stromal cell,0.995768424,0.621920644,50
5319,only,3,1,tmp,50,"('Mafa', 'Plagl1', 'Tsc22d1')","(1.0, 1.0, 1.0)",fibroblast,0.999976209,0.636057541,50
5320,only,3,1,tmp,50,"('Mafa', 'Plagl1', 'Zbtb16')","(1.0, 1.0, 1.0)",stromal cell,0.995768339,0.621920022,50
5321,only,3,1,tmp,50,"('Mafa', 'Plagl1', 'Zeb1')","(1.0, 1.0, 1.0)",stromal cell,0.995768423,0.621920635,50
5322,only,3,1,tmp,50,"('Mafa', 'Plagl1', 'Zeb2')","(1.0, 1.0, 1.0)",stromal cell,0.99576841,0.621920543,50
5323,only,3,1,tmp,50,"('Mafa', 'Plagl1', 'Zfp536')","(1.0, 1.0, 1.0)",stromal cell,0.995768439,0.621920753,50
5324,only,3,1,tmp,50,"('Mafa', 'Plagl1', 'Zfp612')","(1.0, 1.0, 1.0)",mesothelial cell,0.999999993,0.566076881,50
5325,only,3,1,tmp,50,"('Mafa', 'Plagl1', 'Zfp9')","(1.0, 1.0, 1.0)",stromal cell,0.995768428,0.62192067,50
5326,only,3,1,tmp,50,"('Mafa', 'Pou3f2', 'Rora')","(1.0, 1.0, 1.0)",stromal cell,0.995768358,0.621920156,50
5327,only,3,1,tmp,50,"('Mafa', 'Pou3f2', 'Sox5')","(1.0, 1.0, 1.0)",stromal cell,0.995768429,0.621920681,50
5328,only,3,1,tmp,50,"('Mafa', 'Pou3f2', 'Sox9')","(1.0, 1.0, 1.0)",astrocyte of the cerebral cortex,0.999891994,0.675834893,50
5329,only,3,1,tmp,50,"('Mafa', 'Pou3f2', 'Tcf4')","(1.0, 1.0, 1.0)",fenestrated cell,0.999911503,0.586790909,50
5330,only,3,1,tmp,50,"('Mafa', 'Pou3f2', 'Trps1')","(1.0, 1.0, 1.0)",fibroblast,0.999976209,0.636057541,50
5331,only,3,1,tmp,50,"('Mafa', 'Pou3f2', 'Tsc22d1')","(1.0, 1.0, 1.0)",fibroblast,0.999976209,0.636057541,50
5332,only,3,1,tmp,50,"('Mafa', 'Pou3f2', 'Zbtb16')","(1.0, 1.0, 1.0)",stromal cell,0.995768338,0.621920016,50
5333,only,3,1,tmp,50,"('Mafa', 'Pou3f2', 'Zeb1')","(1.0, 1.0, 1.0)",fibroblast,0.999976209,0.636057541,50
5334,only,3,1,tmp,50,"('Mafa', 'Pou3f2', 'Zeb2')","(1.0, 1.0, 1.0)",fibroblast,0.999976209,0.636057541,50
5335,only,3,1,tmp,50,"('Mafa', 'Pou3f2', 'Zfp536')","(1.0, 1.0, 1.0)",fibroblast,0.999976209,0.636057541,50
5336,only,3,1,tmp,50,"('Mafa', 'Pou3f2', 'Zfp612')","(1.0, 1.0, 1.0)",mesothelial cell,0.999999993,0.566076881,50
5337,only,3,1,tmp,50,"('Mafa', 'Pou3f2', 'Zfp9')","(1.0, 1.0, 1.0)",stromal cell,0.99576837,0.621920253,50
5338,only,3,1,tmp,50,"('Mafa', 'Rora', 'Sox5')","(1.0, 1.0, 1.0)",stromal cell,0.995768402,0.621920484,50
5339,only,3,1,tmp,50,"('Mafa', 'Rora', 'Sox9')","(1.0, 1.0, 1.0)",Bergmann glial cell,0.999891996,0.661352816,50
5340,only,3,1,tmp,50,"('Mafa', 'Rora', 'Tcf4')","(1.0, 1.0, 1.0)",stromal cell,0.995768354,0.621920131,50
5341,only,3,1,tmp,50,"('Mafa', 'Rora', 'Trps1')","(1.0, 1.0, 1.0)",stromal cell,0.995768359,0.621920163,50
5342,only,3,1,tmp,50,"('Mafa', 'Rora', 'Tsc22d1')","(1.0, 1.0, 1.0)",pancreatic stellate cell,0.99997215,0.683056104,50
5343,only,3,1,tmp,50,"('Mafa', 'Rora', 'Zbtb16')","(1.0, 1.0, 1.0)",stromal cell,0.995768338,0.621920016,50
5344,only,3,1,tmp,50,"('Mafa', 'Rora', 'Zeb1')","(1.0, 1.0, 1.0)",pancreatic stellate cell,0.99997215,0.683056104,50
5345,only,3,1,tmp,50,"('Mafa', 'Rora', 'Zeb2')","(1.0, 1.0, 1.0)",pancreatic stellate cell,0.99997215,0.683056104,50
5346,only,3,1,tmp,50,"('Mafa', 'Rora', 'Zfp536')","(1.0, 1.0, 1.0)",stromal cell,0.99576836,0.621920177,50
5347,only,3,1,tmp,50,"('Mafa', 'Rora', 'Zfp612')","(1.0, 1.0, 1.0)",stromal cell,0.995768358,0.62192016,50
5348,only,3,1,tmp,50,"('Mafa', 'Rora', 'Zfp9')","(1.0, 1.0, 1.0)",pancreatic stellate cell,0.99997215,0.683056104,50
5349,only,3,1,tmp,50,"('Mafa', 'Sox5', 'Sox9')","(1.0, 1.0, 1.0)",pancreatic ductal cell,1,0.551234058,50
5350,only,3,1,tmp,50,"('Mafa', 'Sox5', 'Tcf4')","(1.0, 1.0, 1.0)",pancreatic stellate cell,0.99997215,0.683056104,50
5351,only,3,1,tmp,50,"('Mafa', 'Sox5', 'Trps1')","(1.0, 1.0, 1.0)",stromal cell,0.995768435,0.621920723,50
5352,only,3,1,tmp,50,"('Mafa', 'Sox5', 'Tsc22d1')","(1.0, 1.0, 1.0)",smooth muscle cell,0.992135595,0.626615051,50
5353,only,3,1,tmp,50,"('Mafa', 'Sox5', 'Zbtb16')","(1.0, 1.0, 1.0)",stromal cell,0.995768344,0.621920058,50
5354,only,3,1,tmp,50,"('Mafa', 'Sox5', 'Zeb1')","(1.0, 1.0, 1.0)",stromal cell,0.995768434,0.621920715,50
5355,only,3,1,tmp,50,"('Mafa', 'Sox5', 'Zeb2')","(1.0, 1.0, 1.0)",pancreatic stellate cell,0.99997215,0.683056104,50
5356,only,3,1,tmp,50,"('Mafa', 'Sox5', 'Zfp536')","(1.0, 1.0, 1.0)",stromal cell,0.995768446,0.621920804,50
5357,only,3,1,tmp,50,"('Mafa', 'Sox5', 'Zfp612')","(1.0, 1.0, 1.0)",mesothelial cell,0.999999993,0.566076881,50
5358,only,3,1,tmp,50,"('Mafa', 'Sox5', 'Zfp9')","(1.0, 1.0, 1.0)",stromal cell,0.995768436,0.621920731,50
5359,only,3,1,tmp,50,"('Mafa', 'Sox9', 'Tcf4')","(1.0, 1.0, 1.0)",astrocyte of the cerebral cortex,0.999891994,0.675834893,50
5360,only,3,1,tmp,50,"('Mafa', 'Sox9', 'Trps1')","(1.0, 1.0, 1.0)",luminal epithelial cell of mammary gland,0.999970923,0.465263418,50
5361,only,3,1,tmp,50,"('Mafa', 'Sox9', 'Tsc22d1')","(1.0, 1.0, 1.0)",epithelial cell,0.999970406,0.602715611,50
5362,only,3,1,tmp,50,"('Mafa', 'Sox9', 'Zbtb16')","(1.0, 1.0, 1.0)",keratinocyte stem cell,0.999950105,0.485208118,50
5363,only,3,1,tmp,50,"('Mafa', 'Sox9', 'Zeb1')","(1.0, 1.0, 1.0)",astrocyte of the cerebral cortex,0.999891994,0.675834893,50
5364,only,3,1,tmp,50,"('Mafa', 'Sox9', 'Zeb2')","(1.0, 1.0, 1.0)",Bergmann glial cell,0.999891996,0.661352816,50
5365,only,3,1,tmp,50,"('Mafa', 'Sox9', 'Zfp536')","(1.0, 1.0, 1.0)",luminal epithelial cell of mammary gland,0.999970923,0.465263418,50
5366,only,3,1,tmp,50,"('Mafa', 'Sox9', 'Zfp612')","(1.0, 1.0, 1.0)",luminal epithelial cell of mammary gland,0.999970923,0.465263418,50
5367,only,3,1,tmp,50,"('Mafa', 'Sox9', 'Zfp9')","(1.0, 1.0, 1.0)",luminal epithelial cell of mammary gland,0.999970923,0.465263418,50
5368,only,3,1,tmp,50,"('Mafa', 'Tcf4', 'Trps1')","(1.0, 1.0, 1.0)",stromal cell,0.995768355,0.621920139,50
5369,only,3,1,tmp,50,"('Mafa', 'Tcf4', 'Tsc22d1')","(1.0, 1.0, 1.0)",fenestrated cell,0.999911503,0.586790909,50
5370,only,3,1,tmp,50,"('Mafa', 'Tcf4', 'Zbtb16')","(1.0, 1.0, 1.0)",stromal cell,0.995768335,0.621919988,50
5371,only,3,1,tmp,50,"('Mafa', 'Tcf4', 'Zeb1')","(1.0, 1.0, 1.0)",pancreatic stellate cell,0.99997215,0.683056104,50
5372,only,3,1,tmp,50,"('Mafa', 'Tcf4', 'Zeb2')","(1.0, 1.0, 1.0)",pancreatic stellate cell,0.99997215,0.683056104,50
5373,only,3,1,tmp,50,"('Mafa', 'Tcf4', 'Zfp536')","(1.0, 1.0, 1.0)",fenestrated cell,0.999911503,0.586790909,50
5374,only,3,1,tmp,50,"('Mafa', 'Tcf4', 'Zfp612')","(1.0, 1.0, 1.0)",fenestrated cell,0.999911503,0.586790909,50
5375,only,3,1,tmp,50,"('Mafa', 'Tcf4', 'Zfp9')","(1.0, 1.0, 1.0)",pancreatic stellate cell,0.99997215,0.683056104,50
5376,only,3,1,tmp,50,"('Mafa', 'Trps1', 'Tsc22d1')","(1.0, 1.0, 1.0)",epithelial cell,0.999970406,0.602715611,50
5377,only,3,1,tmp,50,"('Mafa', 'Trps1', 'Zbtb16')","(1.0, 1.0, 1.0)",stromal cell,0.99576834,0.621920024,50
5378,only,3,1,tmp,50,"('Mafa', 'Trps1', 'Zeb1')","(1.0, 1.0, 1.0)",fibroblast,0.999976209,0.636057541,50
5379,only,3,1,tmp,50,"('Mafa', 'Trps1', 'Zeb2')","(1.0, 1.0, 1.0)",fibroblast,0.999976209,0.636057541,50
5380,only,3,1,tmp,50,"('Mafa', 'Trps1', 'Zfp536')","(1.0, 1.0, 1.0)",fibroblast,0.999976209,0.636057541,50
5381,only,3,1,tmp,50,"('Mafa', 'Trps1', 'Zfp612')","(1.0, 1.0, 1.0)",mesothelial cell,0.999999993,0.566076881,50
5382,only,3,1,tmp,50,"('Mafa', 'Trps1', 'Zfp9')","(1.0, 1.0, 1.0)",stromal cell,0.995768373,0.621920267,50
5383,only,3,1,tmp,50,"('Mafa', 'Tsc22d1', 'Zbtb16')","(1.0, 1.0, 1.0)",smooth muscle cell,0.992495631,0.62667614,50
5384,only,3,1,tmp,50,"('Mafa', 'Tsc22d1', 'Zeb1')","(1.0, 1.0, 1.0)",fibroblast,0.999976209,0.636057541,50
5385,only,3,1,tmp,50,"('Mafa', 'Tsc22d1', 'Zeb2')","(1.0, 1.0, 1.0)",pancreatic stellate cell,0.99997215,0.683056104,50
5386,only,3,1,tmp,50,"('Mafa', 'Tsc22d1', 'Zfp536')","(1.0, 1.0, 1.0)",fibroblast,0.999976209,0.636057541,50
5387,only,3,1,tmp,50,"('Mafa', 'Tsc22d1', 'Zfp612')","(1.0, 1.0, 1.0)",fibroblast,0.999976209,0.636057541,50
5388,only,3,1,tmp,50,"('Mafa', 'Tsc22d1', 'Zfp9')","(1.0, 1.0, 1.0)",pancreatic stellate cell,0.99997215,0.683056104,50
5389,only,3,1,tmp,50,"('Mafa', 'Zbtb16', 'Zeb1')","(1.0, 1.0, 1.0)",stromal cell,0.995768335,0.621919992,50
5390,only,3,1,tmp,50,"('Mafa', 'Zbtb16', 'Zeb2')","(1.0, 1.0, 1.0)",stromal cell,0.995768344,0.621920055,50
5391,only,3,1,tmp,50,"('Mafa', 'Zbtb16', 'Zfp536')","(1.0, 1.0, 1.0)",stromal cell,0.995768339,0.621920023,50
5392,only,3,1,tmp,50,"('Mafa', 'Zbtb16', 'Zfp612')","(1.0, 1.0, 1.0)",mesothelial cell,0.999999993,0.566076881,50
5393,only,3,1,tmp,50,"('Mafa', 'Zbtb16', 'Zfp9')","(1.0, 1.0, 1.0)",stromal cell,0.995768342,0.62192004,50
5394,only,3,1,tmp,50,"('Mafa', 'Zeb1', 'Zeb2')","(1.0, 1.0, 1.0)",pancreatic stellate cell,0.99997215,0.683056104,50
5395,only,3,1,tmp,50,"('Mafa', 'Zeb1', 'Zfp536')","(1.0, 1.0, 1.0)",fibroblast,0.999976209,0.636057541,50
5396,only,3,1,tmp,50,"('Mafa', 'Zeb1', 'Zfp612')","(1.0, 1.0, 1.0)",fibroblast,0.999976209,0.636057541,50
5397,only,3,1,tmp,50,"('Mafa', 'Zeb1', 'Zfp9')","(1.0, 1.0, 1.0)",pancreatic stellate cell,0.99997215,0.683056104,50
5398,only,3,1,tmp,50,"('Mafa', 'Zeb2', 'Zfp536')","(1.0, 1.0, 1.0)",fibroblast,0.999976209,0.636057541,50
5399,only,3,1,tmp,50,"('Mafa', 'Zeb2', 'Zfp612')","(1.0, 1.0, 1.0)",fibroblast,0.999976209,0.636057541,50
5400,only,3,1,tmp,50,"('Mafa', 'Zeb2', 'Zfp9')","(1.0, 1.0, 1.0)",pancreatic stellate cell,0.99997215,0.683056104,50
5401,only,3,1,tmp,50,"('Mafa', 'Zfp536', 'Zfp612')","(1.0, 1.0, 1.0)",mesothelial cell,0.999999993,0.566076881,50
5402,only,3,1,tmp,50,"('Mafa', 'Zfp536', 'Zfp9')","(1.0, 1.0, 1.0)",stromal cell,0.995768412,0.621920556,50
5403,only,3,1,tmp,50,"('Mafa', 'Zfp612', 'Zfp9')","(1.0, 1.0, 1.0)",mesothelial cell,0.999999993,0.566076881,50
5404,only,3,1,tmp,50,"('Mef2c', 'Meis2', 'Meis3')","(1.0, 1.0, 1.0)",fenestrated cell,0.999911503,0.586790909,50
5405,only,3,1,tmp,50,"('Mef2c', 'Meis2', 'Myt1l')","(1.0, 1.0, 1.0)",neuron,0.989874056,0.989874056,17.33466934
5406,only,3,1,tmp,50,"('Mef2c', 'Meis2', 'Nfib')","(1.0, 1.0, 1.0)",fenestrated cell,0.999911503,0.586790909,50
5407,only,3,1,tmp,50,"('Mef2c', 'Meis2', 'Nfix')","(1.0, 1.0, 1.0)",neuron,0.988908852,0.988908852,17.33466934
5408,only,3,1,tmp,50,"('Mef2c', 'Meis2', 'Nr1d1')","(1.0, 1.0, 1.0)",neuron,0.989382082,0.989382082,17.33466934
5409,only,3,1,tmp,50,"('Mef2c', 'Meis2', 'Olig2')","(1.0, 1.0, 1.0)",fenestrated cell,0.999911503,0.586790909,50
5410,only,3,1,tmp,50,"('Mef2c', 'Meis2', 'Peg3')","(1.0, 1.0, 1.0)",neuron,0.98952521,0.98952521,17.33466934
5411,only,3,1,tmp,50,"('Mef2c', 'Meis2', 'Plagl1')","(1.0, 1.0, 1.0)",fenestrated cell,0.999911503,0.586790909,50
5412,only,3,1,tmp,50,"('Mef2c', 'Meis2', 'Pou3f2')","(1.0, 1.0, 1.0)",fenestrated cell,0.999911503,0.586790909,50
5413,only,3,1,tmp,50,"('Mef2c', 'Meis2', 'Rora')","(1.0, 1.0, 1.0)",fenestrated cell,0.999911503,0.586790909,50
5414,only,3,1,tmp,50,"('Mef2c', 'Meis2', 'Sox5')","(1.0, 1.0, 1.0)",smooth muscle cell,0.992335509,0.626649441,50
5415,only,3,1,tmp,50,"('Mef2c', 'Meis2', 'Sox9')","(1.0, 1.0, 1.0)",fenestrated cell,0.999911503,0.586790909,50
5416,only,3,1,tmp,50,"('Mef2c', 'Meis2', 'Tcf4')","(1.0, 1.0, 1.0)",fenestrated cell,0.999911503,0.586790909,50
5417,only,3,1,tmp,50,"('Mef2c', 'Meis2', 'Trps1')","(1.0, 1.0, 1.0)",fenestrated cell,0.999911503,0.586790909,50
5418,only,3,1,tmp,50,"('Mef2c', 'Meis2', 'Tsc22d1')","(1.0, 1.0, 1.0)",fenestrated cell,0.999911503,0.586790909,50
5419,only,3,1,tmp,50,"('Mef2c', 'Meis2', 'Zbtb16')","(1.0, 1.0, 1.0)",fenestrated cell,0.999911503,0.586790909,50
5420,only,3,1,tmp,50,"('Mef2c', 'Meis2', 'Zeb1')","(1.0, 1.0, 1.0)",fenestrated cell,0.999911503,0.586790909,50
5421,only,3,1,tmp,50,"('Mef2c', 'Meis2', 'Zeb2')","(1.0, 1.0, 1.0)",endothelial cell of hepatic sinusoid,0.999999997,0.506164564,50
5422,only,3,1,tmp,50,"('Mef2c', 'Meis2', 'Zfp536')","(1.0, 1.0, 1.0)",fenestrated cell,0.999911503,0.586790909,50
5423,only,3,1,tmp,50,"('Mef2c', 'Meis2', 'Zfp612')","(1.0, 1.0, 1.0)",neuron,0.988945977,0.988945977,17.33466934
5424,only,3,1,tmp,50,"('Mef2c', 'Meis2', 'Zfp9')","(1.0, 1.0, 1.0)",fenestrated cell,0.999911503,0.586790909,50
5425,only,3,1,tmp,50,"('Mef2c', 'Meis3', 'Myt1l')","(1.0, 1.0, 1.0)",neuron,0.989337262,0.989337262,17.33466934
5426,only,3,1,tmp,50,"('Mef2c', 'Meis3', 'Nfib')","(1.0, 1.0, 1.0)",smooth muscle cell,0.992731011,0.626713969,50
